poster_user_id	post_type	question_id	is_answered	question_title	answer_count	view_count	answer_id	answer_creation_date	is_accepted	question_creation_date
8431111	answer	58681582	na	na	na	na	58681867	1572796438	no	na
12219048	question	58681582	False	Separating English text and non-English Text from a file	1	23	0	0	na	1572794459
11805318	answer	58681796	na	na	na	na	58681949	1572796962	yes	na
12300352	question	58681796	True	Python update variable levels	1	30	0	0	na	1572795912
8431111	answer	58681815	na	na	na	na	58681970	1572797087	yes	na
12128466	question	58681815	True	How to alternatively print 2 different strings while using end=&#39;&#39;?	1	22	0	0	na	1572796101
10967204	answer	58679526	na	na	na	na	58679916	1572782204	no	na
7432	answer	58679526	na	na	na	na	58681958	1572797022	no	na
8031185	question	58679526	True	Fill horizontal space with adjacent notebooks in tkinter	2	25	0	0	na	1572778927
12295667	question	58620519	False	TypeError: Neo4j does not support PackStream parameters of type int64	0	19	0	0	na	1572421033
8396329	answer	58681681	na	na	na	na	58681873	1572796464	no	na
7496598	question	58681681	False	How to change numpy array based on mask array?	1	28	0	0	na	1572795109
347767	answer	58680463	na	na	na	na	58680549	1572787279	yes	na
11636136	question	58680463	True	empty json file after crawling using scrapy	1	14	0	0	na	1572786607
11884237	answer	58681723	na	na	na	na	58681783	1572795831	yes	na
1247758	answer	58681723	na	na	na	na	58681797	1572795917	no	na
12268505	answer	58681723	na	na	na	na	58681895	1572796615	no	na
12196388	question	58681723	True	How to iterate a value within a function from 1 to 20 in Python?	3	47	0	0	na	1572795396
10305785	question	58681877	False	Deleting objects in formset django	0	10	0	0	na	1572796488
10311377	question	58681463	False	How to make python script which monitor changes in other files in real time mode (files are editted in notepad in moment of check)?	0	14	0	0	na	1572793687
167400	question	58681871	False	Intercept File Path from Windows Application	0	9	0	0	na	1572796460
12316325	question	58681855	False	How to fix: coreml models from coremltools conversion of multiclass xgboost model producing seemingly random output, with python 3.7?	0	8	0	0	na	1572796360
6228166	answer	58550707	na	na	na	na	58556052	1571996703	no	na
12242904	answer	58550707	na	na	na	na	58630058	1572453579	no	na
10221214	answer	58550707	na	na	na	na	58681841	1572796285	no	na
6148320	question	58550707	True	verifying users email using django rest auth without errors	3	93	0	0	na	1571963363
3364687	answer	58671283	na	na	na	na	58681840	1572796280	no	na
4470070	question	58671283	True	How can i find the strength of association of a set of words to a collection of sentences using python	1	15	0	0	na	1572699026
Martijn Pieters19979518	answer	19979518	na	na	na	na	19979723	1384437827	yes	na
2183102	answer	19979518	na	na	na	na	19979730	1384437838	no	na
284795	answer	19979518	na	na	na	na	31211895	1435944862	no	na
8441472	answer	19979518	na	na	na	na	58681829	1572796221	no	na
1984680	question	19979518	True	What is Python&#39;s heapq module?	4	52935	0	0	na	1384437256
11198650	question	58681814	False	Attendance using Facial Recognization (python opencv)	0	16	0	0	na	1572796096
12268505	answer	58680978	na	na	na	na	58681215	1572792041	no	na
1212401	answer	58680978	na	na	na	na	58681694	1572795175	yes	na
12298746	answer	58680978	na	na	na	na	58681806	1572796046	no	na
11587489	question	58680978	True	for loop inside recursion - Python	3	53	0	0	na	1572790228
12316246	question	58681600	False	tkinter open canvas inside Frame	0	25	0	0	na	1572794622
3280538	answer	58681494	na	na	na	na	58681591	1572794551	no	na
12034067	answer	58681494	na	na	na	na	58681747	1572795550	no	na
12277928	question	58681494	True	How do I remove &quot;None&quot; that appears in the code result?	2	50	0	0	na	1572793885
11805318	answer	58680851	na	na	na	na	58681786	1572795851	yes	na
11910771	question	58680851	True	Pandas not fetching correct results from the data frame	1	30	0	0	na	1572789406
2271269	answer	36827888	na	na	na	na	36827929	1461526379	yes	na
6214222	answer	36827888	na	na	na	na	36828180	1461527675	no	na
12278405	answer	36827888	na	na	na	na	58681777	1572795804	no	na
6248499	question	36827888	True	Python Fibonacci sequence error	3	2199	0	0	na	1461526228
10569027	answer	58676477	na	na	na	na	58677096	1572750122	no	na
9379517	question	58676477	False	Only getting a portion of JSON from website I am trying to scrape using Python, BeautifulSoup, Requests. Getting 20 responses out of 62	1	38	0	0	na	1572741186
12316349	question	58681762	False	Onekeypress AttributeError?	0	18	0	0	na	1572795700
12183764	question	58681746	False	Celery beat incorrectly spawns periodic tasks multiple times filling up queue	0	13	0	0	na	1572795547
12306364	question	58654554	False	I&#39;m running the following python script to load my csv file	0	48	0	0	na	1572586619
616616	answer	58622602	na	na	na	na	58681735	1572795495	no	na
11028393	question	58622602	False	Does resizing of dask partition improve speed?	1	27	0	0	na	1572428970
9477338	answer	58678899	na	na	na	na	58680140	1572783992	no	na
12315213	question	58678899	False	problem with Assignment 3 , Introduction_to_Data_Science_in_Python coursera	1	31	0	0	na	1572773641
1247758	answer	58599565	na	na	na	na	58599679	1572305523	yes	na
9105277	question	58599565	True	How to vectorize tasks in python?	1	34	0	0	na	1572304717
11890264	answer	58679577	na	na	na	na	58679945	1572782444	no	na
11834931	answer	58679577	na	na	na	na	58681724	1572795407	no	na
509263	question	58679577	False	How to wait for elasticsearch helpers.reindex to finish in Python?	2	23	0	0	na	1572779334
2901002	answer	42137529	na	na	na	na	42137562	1486645578	yes	na
5173575	answer	42137529	na	na	na	na	42137824	1486646369	no	na
2207154	answer	42137529	na	na	na	na	58679910	1572782188	no	na
1087908	question	42137529	True	Pandas - find first non-null value in column	3	10969	0	0	na	1486645461
12258008	question	58681706	False	Problem with an endless loop in my Boggle Solver	0	17	0	0	na	1572795257
2714031	question	58681688	False	How do I solve a segmentation fault in Tensorflow from Tile?	0	10	0	0	na	1572795140
190597	answer	20250771	na	na	na	na	20250947	1385579074	no	na
487339	answer	20250771	na	na	na	na	20250996	1385579213	yes	na
3877338	answer	20250771	na	na	na	na	41678874	1484577656	no	na
5622715	answer	20250771	na	na	na	na	47681261	1512585465	no	na
6509765	answer	20250771	na	na	na	na	48026267	1514568875	no	na
4549682	answer	20250771	na	na	na	na	51751737	1533746637	no	na
8708364	answer	20250771	na	na	na	na	52349969	1537057916	no	na
1496362	answer	20250771	na	na	na	na	56183253	1558084494	no	na
1414921	answer	20250771	na	na	na	na	58681667	1572795050	no	na
1893275	question	20250771	True	Remap values in pandas column with a dict	9	204747	0	0	na	1385578618
616616	answer	58642645	na	na	na	na	58681664	1572795041	no	na
11380243	question	58642645	False	Error when applying .map_partition on a column over a dask dataframe	1	22	0	0	na	1572522310
5267448	answer	58681560	na	na	na	na	58681605	1572794662	no	na
12172442	question	58681560	False	How to fix function that it works for all cases?	1	31	0	0	na	1572794303
624066	answer	56823406	na	na	na	na	58681626	1572794760	no	na
7301792	question	56823406	False	gi.require_version(&#39;Gdk&#39;, &#39;3.0&#39;)	1	72	0	0	na	1561882560
10606620	question	58681624	False	How to add Jupyter Notebook to accessibility tab on Mac OS?	0	8	0	0	na	1572794747
12315881	question	58680521	False	Pygame will not make a display	0	30	0	0	na	1572787085
6640099	answer	48817461	na	na	na	na	48817562	1518734910	no	na
9334808	answer	48817461	na	na	na	na	48817580	1518735082	no	na
7386332	answer	48817461	na	na	na	na	48817676	1518735639	no	na
9345441	answer	48817461	na	na	na	na	48817835	1518736715	no	na
6184932	answer	48817461	na	na	na	na	53537319	1543488640	no	na
7376038	answer	48817461	na	na	na	na	58681614	1572794698	no	na
5556453	question	48817461	True	User input boolean in python	6	12372	0	0	na	1518734319
963546	answer	51142996	na	na	na	na	51826263	1534175705	no	na
8463569	answer	51142996	na	na	na	na	52270692	1536650569	no	na
7352688	answer	51142996	na	na	na	na	53387617	1542696397	no	na
8265612	answer	51142996	na	na	na	na	58681571	1572794415	no	na
9571183	question	51142996	True	E0401: &quot;Unable to import &#39;flask_sqlalchemy&#39;&quot;	4	2859	0	0	na	1530561616
10304706	question	58680112	False	How to make Python input() not clear output in threaded program	0	25	0	0	na	1572783703
4013465	question	58681351	False	Generating all possible combinations by doing N swaps	0	55	0	0	na	1572792857
11497022	answer	58670869	na	na	na	na	58670988	1572696794	no	na
7767694	answer	58670869	na	na	na	na	58671938	1572704403	no	na
665926	question	58670869	True	Basic problem with initial positioning of QGraphicsView/QGraphicsScene after show() in Qt5	2	50	0	0	na	1572696036
3799759	answer	58675911	na	na	na	na	58675981	1572735262	yes	na
125940	question	58675911	True	Dependent types and polymorphism in Python with mypy	1	25	0	0	na	1572734456
10954354	answer	58636750	na	na	na	na	58637582	1572501354	no	na
12301032	question	58636750	False	Fill an array with random names	1	37	0	0	na	1572494555
9840637	answer	58681281	na	na	na	na	58681424	1572793412	no	na
7964527	answer	58681281	na	na	na	na	58681446	1572793555	no	na
9081267	answer	58681281	na	na	na	na	58681461	1572793681	yes	na
12316087	question	58681281	True	How do I group by a column, and count values in separate columns (Pandas)	3	56	0	0	na	1572792431
10750660	question	58680857	False	How to get x based on trained model and y	0	29	0	0	na	1572789474
20862	answer	13805939	na	na	na	na	13805988	1355160477	yes	na
541038	answer	13805939	na	na	na	na	13805996	1355160492	no	na
1157444	answer	13805939	na	na	na	na	13806054	1355160716	no	na
1892342	answer	13805939	na	na	na	na	13806226	1355161331	no	na
10332984	answer	13805939	na	na	na	na	52954070	1540313136	no	na
6229459	answer	13805939	na	na	na	na	53613595	1543928504	no	na
6142313	answer	13805939	na	na	na	na	54929670	1551369529	no	na
781743	question	13805939	True	Testing equality of three values	7	26906	0	0	na	1355160308
1812727	answer	41434906	na	na	na	na	41434956	1483403864	yes	na
8808265	answer	41434906	na	na	na	na	54909653	1551283439	no	na
451007	question	41434906	True	How to control the order that after_request handlers are executed?	2	633	0	0	na	1483403293
8863373	question	58681521	False	Use dictionary list as function argument and print its key within function	0	14	0	0	na	1572794019
6276824	question	58681479	False	Zoom to a specific pyqgis layer	0	7	0	0	na	1572793822
10430574	question	58681382	False	Can someone help me with the following Python assignment?	0	24	0	0	na	1572793103
11921489	question	58680471	False	Matplotlib animation not adding the counter from inside the animate function	0	25	0	0	na	1572786694
12316267	question	58681491	False	opencv merge error-while merging alpha channel with BGR	0	13	0	0	na	1572793876
12129146	answer	58657112	na	na	na	na	58657320	1572602692	no	na
8863373	question	58657112	False	Use dictionary list print key	1	68	0	0	na	1572601787
1003123	answer	31771286	na	na	na	na	31771788	1438517556	yes	na
1392229	answer	31771286	na	na	na	na	31772108	1438520256	no	na
155268	answer	31771286	na	na	na	na	52128389	1535807174	no	na
832230	answer	31771286	na	na	na	na	54357155	1548374210	no	na
444966	answer	31771286	na	na	na	na	55900800	1556531268	no	na
5449364	answer	31771286	na	na	na	na	57300326	1564618448	no	na
631336	question	31771286	True	Python in-memory cache with time to live	6	16897	0	0	na	1438513978
6890912	answer	51057239	na	na	na	na	51057412	1530086013	yes	na
9953960	question	51057239	True	Largest/smallest (NOT min/max) of a list of integers (negatives included)	1	38	0	0	na	1530085543
120261	answer	4455076	na	na	na	na	4455154	1292448943	yes	na
1078084	answer	4455076	na	na	na	na	16121210	1366466721	no	na
2091555	answer	4455076	na	na	na	na	22990906	1397139912	no	na
2328380	answer	4455076	na	na	na	na	33840655	1448089164	no	na
1057593	answer	4455076	na	na	na	na	35011051	1453802140	no	na
2752595	answer	4455076	na	na	na	na	49149947	1520419438	no	na
2945357	answer	4455076	na	na	na	na	52978954	1540421342	no	na
lpl4455076	question	4455076	True	How to access the ith column of a NumPy multidimensional array?	7	615522	0	0	na	1292448461
12239386	question	58681440	False	why i am getting &quot;AttributeError: &#39;list&#39; object has no attribute &#39;print&#39; in my code?	0	34	0	0	na	1572793524
9971198	question	58680594	False	exe file generated by pyinstaller is not working on other pc	0	13	0	0	na	1572787577
67579	answer	58681373	na	na	na	na	58681427	1572793419	yes	na
6896234	question	58681373	True	Django duplicate database queries	1	19	0	0	na	1572793045
364696	answer	58681405	na	na	na	na	58681423	1572793406	yes	na
12316096	question	58681405	True	Is there a more efficent way to iter over every character of a sring using it&#39;s index?	1	34	0	0	na	1572793271
11817350	question	58678776	False	How to retrieve value from widgets put in a fixed container Gtk	0	14	0	0	na	1572772470
6024781	question	58681419	False	Ultra96 or Pynq-Z2 kit?	0	7	0	0	na	1572793367
4848351	answer	46839880	na	na	na	na	46840104	1508454096	no	na
7788000	answer	46839880	na	na	na	na	46840122	1508454239	no	na
3990097	answer	46839880	na	na	na	na	46842781	1508476719	no	na
8803758	answer	46839880	na	na	na	na	46856373	1508529097	no	na
8803758	question	46839880	False	Login to instagram using python	4	5774	0	0	na	1508452560
9847479	answer	58681055	na	na	na	na	58681402	1572793257	no	na
9847479	question	58681055	False	Is it possible to get algorithm.eaSimple to return a logbook that includes all stats from run time?	1	15	0	0	na	1572790890
11954343	question	58681296	False	Debug counter - error counting key presses within a function	0	33	0	0	na	1572792497
1089161	answer	58676184	na	na	na	na	58680459	1572786584	yes	na
2329968	question	58676184	True	Sympy - got two solutions from trigonometric equation, I was expecting only one	1	30	0	0	na	1572737336
7203433	answer	58681325	na	na	na	na	58681395	1572793190	yes	na
10146042	question	58681325	True	Python for loop and dictionary index not working as expected	1	27	0	0	na	1572792678
2648811	answer	58681293	na	na	na	na	58681393	1572793184	no	na
12022464	question	58681293	True	How can I use for loop to extract a specific length of string before and after my pattern	1	36	0	0	na	1572792486
2823755	answer	58681195	na	na	na	na	58681378	1572793082	no	na
11808412	question	58681195	False	Combining two functions into a single function	1	29	0	0	na	1572791922
20670	answer	8011797	na	na	na	na	8011836	1320421061	yes	na
279627	answer	8011797	na	na	na	na	8011863	1320421136	no	na
736151	answer	8011797	na	na	na	na	8011875	1320421186	no	na
75873	answer	8011797	na	na	na	na	28372259	1423246786	no	na
1675586	answer	8011797	na	na	na	na	32141886	1440164569	no	na
260480	answer	8011797	na	na	na	na	40551929	1478880671	no	na
user70500058011797	answer	8011797	na	na	na	na	41303492	1482504440	no	na
4531270	answer	8011797	na	na	na	na	45929388	1503969892	no	na
5093068	answer	8011797	na	na	na	na	46137542	1505020896	no	na
8929814	answer	8011797	na	na	na	na	48564813	1517494498	no	na
10800060	answer	8011797	na	na	na	na	58615055	1572381357	no	na
123839	question	8011797	True	open read and close a file in 1 line of code	11	144301	0	0	na	1320420865
12316092	question	58681073	False	Handle multiple lines of data	0	23	0	0	na	1572790981
12282823	answer	58680993	na	na	na	na	58681145	1572791554	no	na
5267448	answer	58680993	na	na	na	na	58681209	1572792006	no	na
4491540	answer	58680993	na	na	na	na	58681222	1572792091	no	na
11588102	answer	58680993	na	na	na	na	58681372	1572793033	no	na
7153835	question	58680993	True	Comparing multiple variables against each other?	4	50	0	0	na	1572790363
8544766	question	46013022	False	form in modal action not doing anything	0	281	0	0	na	1504349592
7432	answer	58680194	na	na	na	na	58681341	1572792796	no	na
4772772	question	58680194	False	How to get the id of canvas item?	1	28	0	0	na	1572784517
11498823	question	58681181	False	How can i make NN to separate two moons dataset	0	13	0	0	na	1572791818
6089852	answer	58680008	na	na	na	na	58680159	1572784179	yes	na
550094	answer	58680008	na	na	na	na	58680223	1572784792	no	na
12296361	answer	58680008	na	na	na	na	58680258	1572785009	no	na
7326738	answer	58680008	na	na	na	na	58680988	1572790353	no	na
9440895	question	58680008	True	How to specify index of specific elements in every sublist of nested list?	4	80	0	0	na	1572782960
67579	answer	58679944	na	na	na	na	58680116	1572783714	yes	na
12010836	question	58679944	True	How to get an object id in form_valid?	1	27	0	0	na	1572782444
7725439	answer	58680191	na	na	na	na	58680226	1572784818	yes	na
5761558	answer	58680191	na	na	na	na	58680281	1572785256	no	na
10311377	answer	58680191	na	na	na	na	58680308	1572785500	no	na
8773779	answer	58680191	na	na	na	na	58680457	1572786575	no	na
9081267	answer	58680191	na	na	na	na	58680466	1572786646	no	na
11852936	question	58680191	True	Remove opening and closing parenthesis with word in pandas	5	45	0	0	na	1572784498
7567878	question	58681295	False	How to Encrypt file in PyNaCl	0	24	0	0	na	1572792493
6385255	answer	58681227	na	na	na	na	58681286	1572792462	no	na
12316146	question	58681227	False	Chatbot in python to accept user input to a variable	1	20	0	0	na	1572792120
12074619	question	58681254	False	How to set how histograms are returned via pd.df.hist()?	0	23	0	0	na	1572792270
12282823	answer	58680338	na	na	na	na	58681241	1572792221	no	na
12315825	question	58680338	False	Discord Bot Python add_roles	1	12	0	0	na	1572785780
7203433	answer	58681168	na	na	na	na	58681233	1572792165	yes	na
4932384	question	58681168	True	Configuring a dockerfile to &#39;read&#39; from a directory?	1	19	0	0	na	1572791732
12240019	question	58681183	False	Getting the wrong answer with pandas and datetimes	0	10	0	0	na	1572791845
874188	answer	55887958	na	na	na	na	55893333	1556476133	yes	na
5320906	answer	55887958	na	na	na	na	55898249	1556520491	no	na
10335	answer	55887958	na	na	na	na	56120372	1557784604	no	na
2602410	question	55887958	True	what is the default encoding when python Requests post data is string type?	3	858	0	0	na	1556435933
12316119	question	58681218	False	How to send/receive data from a usb port with python	0	14	0	0	na	1572792056
8108264	question	58673407	False	How can I change the data type to make this work? - OverflowError: Python int too large to convert to C long	0	20	0	0	na	1572714950
11904848	answer	57400301	na	na	na	na	57422344	1565313045	no	na
11944233	answer	57400301	na	na	na	na	57549290	1566174272	no	na
8677101	answer	57400301	na	na	na	na	57750910	1567392269	no	na
10668588	answer	57400301	na	na	na	na	57830178	1567822387	no	na
12174252	answer	57400301	na	na	na	na	58262628	1570412954	no	na
11395877	question	57400301	True	How to fix Tkinter? Every code with GUI crashes mac os with respring	5	1171	0	0	na	1565202320
11419848	answer	58680956	na	na	na	na	58681135	1572791444	no	na
11419848	question	58680956	False	Registration with email django doesn&#39;t work	1	24	0	0	na	1572790114
7388477	answer	58680095	na	na	na	na	58680302	1572785462	no	na
5281266	question	58680095	False	Selecting a subset of an astropy table	1	22	0	0	na	1572783523
7203433	answer	58679476	na	na	na	na	58681116	1572791320	no	na
11585161	question	58679476	True	How to make a .py script readable by another python script?	1	43	0	0	na	1572778584
12316071	question	58681104	False	Connect python websocket(aiohttp) with android SocketIO lib	0	10	0	0	na	1572791247
11884237	answer	58680927	na	na	na	na	58680959	1572790131	yes	na
12314426	answer	58680927	na	na	na	na	58680990	1572790358	no	na
12282823	answer	58680927	na	na	na	na	58681007	1572790456	no	na
11781149	question	58680927	True	Getting just certain values of a list in Python	3	29	0	0	na	1572789908
380625	answer	9505898	na	na	na	na	9506255	1330547944	yes	na
245361	answer	9505898	na	na	na	na	9506443	1330548811	no	na
61109	answer	9505898	na	na	na	na	13706448	1354635472	no	na
8520807	answer	9505898	na	na	na	na	58681090	1572791137	no	na
37181	question	9505898	True	Conditional command line arguments in Python using argparse	4	17538	0	0	na	1330546395
9800042	answer	58679479	na	na	na	na	58679598	1572779484	no	na
8844422	answer	58679479	na	na	na	na	58679652	1572779978	no	na
7326738	answer	58679479	na	na	na	na	58681032	1572790611	no	na
6241235	answer	58679479	na	na	na	na	58681084	1572791052	no	na
2998077	question	58679479	False	Python BeautifulSoup to get content from parent/sibling relationship	4	24	0	0	na	1572778595
10702372	answer	58680814	na	na	na	na	58680984	1572790323	yes	na
355230	answer	58680814	na	na	na	na	58681012	1572790476	no	na
5279093	answer	58680814	na	na	na	na	58681035	1572790619	no	na
7203433	answer	58680814	na	na	na	na	58681064	1572790942	no	na
11814793	question	58680814	True	How to remove PythonCode from the path returned by os.path.dirname(__file__)?	4	28	0	0	na	1572789138
12315847	question	58680357	False	How can make this code run faster in python?	0	40	0	0	na	1572785926
1424739	question	58681046	False	fast regex matching in list	0	24	0	0	na	1572790703
7767694	answer	58680128	na	na	na	na	58680614	1572787735	no	na
12230030	question	58680128	False	How to make the class run again	1	22	0	0	na	1572783870
10558670	answer	58675078	na	na	na	na	58675258	1572728439	no	na
12022464	question	58675078	False	How can I use string.split() so I split my string with a specific length	1	39	0	0	na	1572727004
7725439	answer	58680434	na	na	na	na	58680796	1572789004	no	na
6402099	answer	58680434	na	na	na	na	58680907	1572789801	no	na
12119282	answer	58680434	na	na	na	na	58681022	1572790543	no	na
11542297	question	58680434	False	How to get one item and do something specifically in a for loop in Python 3?	3	48	0	0	na	1572786407
2033641	answer	51030131	na	na	na	na	58680991	1572790358	no	na
7095915	question	51030131	False	Error Installing python-ldap package	1	1711	0	0	na	1529952765
10961971	answer	54555399	na	na	na	na	54555606	1549462260	no	na
8554558	answer	54555399	na	na	na	na	54556606	1549465419	no	na
10788229	question	54555399	True	How to end While Loop with correct answer?	2	169	0	0	na	1549461688
8503985	question	58679195	False	how to iterate over seaborn barplot axes and display values on bars	0	22	0	0	na	1572776269
5530152	question	58680979	False	Best Practice: Can I set multiple attributes in one python .setter decorator?	0	17	0	0	na	1572790257
1305461	answer	58675218	na	na	na	na	58675272	1572728533	no	na
3574723	answer	58675218	na	na	na	na	58675886	1572734134	no	na
12190354	question	58675218	False	Improving way to loop to send correct data	2	25	0	0	na	1572728121
9185092	answer	58680767	na	na	na	na	58680968	1572790168	yes	na
10434565	question	58680767	True	&#39;VoiceClient&#39; object has no attribute &#39;create_ffmpeg_player&#39;	1	13	0	0	na	1572788759
12170442	question	58676141	False	Mouse event in python	0	18	0	0	na	1572736960
12266731	answer	58536173	na	na	na	na	58633534	1572469020	no	na
7273886	answer	58536173	na	na	na	na	58680962	1572790146	no	na
12266731	question	58536173	False	Why does a single column cause my SVM to take an hour?	2	44	0	0	na	1571901800
5572951	answer	58627808	na	na	na	na	58680957	1572790124	yes	na
5572951	question	58627808	True	Passing Data from a Database to an HTML file	1	25	0	0	na	1572446299
1212401	answer	58680815	na	na	na	na	58680894	1572789748	no	na
5573241	answer	58680815	na	na	na	na	58680895	1572789751	no	na
550094	answer	58680815	na	na	na	na	58680899	1572789774	no	na
12171300	question	58680815	False	Is there another way to add a element inside a list and when called again the value will change?	3	17	0	0	na	1572789151
12282101	question	58653034	False	Program Will Not Loop Back to Other Choices	0	31	0	0	na	1572571383
2701402	question	58680872	False	converting pretrained tensorflow models for tensorflow serving	0	9	0	0	na	1572789591
10606620	question	58680858	False	pynput doesn&#39;t print out keys that I&#39;m pressing	0	9	0	0	na	1572789485
2594171	question	58680801	False	How to create multiple instances of a learning model in Tensorflow, CNN using python?	0	18	0	0	na	1572789038
9996163	answer	51088335	na	na	na	na	51088413	1530206318	no	na
10000141	answer	51088335	na	na	na	na	51088439	1530206438	no	na
8189786	answer	51088335	na	na	na	na	51088445	1530206462	yes	na
9473446	question	51088335	True	TypeError: &#39;tuple&#39; object cannot be interpreted as an integer	3	6776	0	0	na	1530206029
1199589	answer	15451958	na	na	na	na	15451996	1363453027	yes	na
830012	answer	15451958	na	na	na	na	15451997	1363453029	no	na
1602384	answer	15451958	na	na	na	na	15452028	1363453221	no	na
PythonUser15451958	answer	15451958	na	na	na	na	20727513	1387700105	no	na
399741	answer	15451958	na	na	na	na	21838396	1392667850	no	na
6382679	answer	15451958	na	na	na	na	38813529	1470568302	no	na
2933964	answer	15451958	na	na	na	na	48596358	1517653836	no	na
6169225	answer	15451958	na	na	na	na	49260553	1520956534	no	na
10401370	answer	15451958	na	na	na	na	52458998	1537636341	no	na
Runner15451958	answer	15451958	na	na	na	na	55541824	1554490729	no	na
11638749	answer	15451958	na	na	na	na	56568941	1560366833	no	na
2173836	question	15451958	True	Simple way to create matrix of random numbers	11	153783	0	0	na	1363452758
213464	answer	2407398	na	na	na	na	2407405	1268121170	yes	na
56763	answer	2407398	na	na	na	na	2407425	1268121350	no	na
638258	answer	2407398	na	na	na	na	5146593	1298921190	no	na
2920549	answer	2407398	na	na	na	na	21825905	1392631293	no	na
3718867	answer	2407398	na	na	na	na	31217379	1435988940	no	na
2699253	answer	2407398	na	na	na	na	37190518	1463064742	no	na
5802289	answer	2407398	na	na	na	na	50352150	1526392661	no	na
9845777	answer	2407398	na	na	na	na	52271172	1536652314	no	na
94250	question	2407398	True	How to merge lists into a list of tuples?	8	225519	0	0	na	1268121106
9261921	question	58680794	False	How to parse oddsportal with amazon web services	0	10	0	0	na	1572788979
550094	answer	58680688	na	na	na	na	58680744	1572788591	yes	na
12315919	question	58680688	True	Working with multiple occurrences of elements in a list	1	26	0	0	na	1572788173
7725439	answer	58680564	na	na	na	na	58680669	1572788044	yes	na
11901353	question	58680564	True	rename columns based on specific rule pandas	1	33	0	0	na	1572787387
10077312	question	58670921	False	Flask-SQLAlchemy and Flask-WTF not work in ubuntu and fedora	0	26	0	0	na	1572696414
12296830	question	58680023	False	EOFError Ran out of input	0	17	0	0	na	1572783066
6900838	answer	58678974	na	na	na	na	58679155	1572775993	yes	na
12186949	question	58678974	True	How to solve this One-hot encoding error &quot; all input arrays must have the same shape&quot;	1	38	0	0	na	1572774319
12313043	question	58673793	False	QObject::startTimer: Timers can only be used with threads started with QThread Python	0	20	0	0	na	1572717597
4028706	answer	34192290	na	na	na	na	34192474	1449712901	yes	na
4240413	answer	34192290	na	na	na	na	56247673	1558482956	no	na
1794744	question	34192290	True	Ipython Notebook: Elegant way of turning off part of cells?	2	6129	0	0	na	1449711714
10263280	question	58680660	False	How to extract a simple object detection Keras model from model built in Object Detection API	0	13	0	0	na	1572787990
9690090	answer	58679081	na	na	na	na	58679322	1572777369	no	na
12315274	question	58679081	False	Problem with the Postgresql database installation in django	1	43	0	0	na	1572775383
5144025	answer	43698577	na	na	na	na	43698682	1493487711	no	na
167149	answer	43698577	na	na	na	na	43699191	1493490907	yes	na
3599552	answer	43698577	na	na	na	na	58680642	1572787882	no	na
1244051	question	43698577	True	Calculating the shortest path between two points in a bitmap in python	3	2855	0	0	na	1493486991
5875610	answer	53024807	na	na	na	na	53025021	1540664688	no	na
10568124	answer	53024807	na	na	na	na	53025257	1540666439	no	na
2444133	answer	53024807	na	na	na	na	53834256	1545140120	no	na
Andrew Roberts53024807	answer	53024807	na	na	na	na	54100116	1546983590	no	na
6194097	answer	53024807	na	na	na	na	54376870	1548491902	no	na
730502	answer	53024807	na	na	na	na	56607855	1560579353	no	na
10852018	answer	53024807	na	na	na	na	58162313	1569823887	no	na
9417595	answer	53024807	na	na	na	na	58680587	1572787502	no	na
7551257	question	53024807	True	Changing a project name in django	8	3752	0	0	na	1540663377
11884237	answer	58674625	na	na	na	na	58674944	1572725953	yes	na
5447280	answer	58674625	na	na	na	na	58675012	1572726433	no	na
3988575	question	58674625	True	Count the number of consecutive items in dataframe	2	73	0	0	na	1572723343
11368194	question	58679475	False	Unable to improve the mask RCNN model for document images?	0	18	0	0	na	1572778583
2467772	question	58680578	False	Return from tf.map_fn	0	11	0	0	na	1572787463
4834	answer	58680370	na	na	na	na	58680425	1572786370	yes	na
7725439	answer	58680370	na	na	na	na	58680436	1572786438	no	na
11684534	question	58680370	True	The code was supposed to print a certain message when the conditions were not met but instead it prints the wrong message	2	31	0	0	na	1572786047
16390	answer	990422	na	na	na	na	990450	1244887316	yes	na
35681	answer	990422	na	na	na	na	991115	1244914338	no	na
112324	answer	990422	na	na	na	na	991158	1244915596	no	na
2672125	answer	990422	na	na	na	na	58675095	1572727128	no	na
1670	question	990422	True	How to get a reference to current module&#39;s attributes in Python	4	76461	0	0	na	1244886303
5003756	answer	58679608	na	na	na	na	58679636	1572779874	yes	na
11905944	question	58679608	True	How to pass more arguments through tkinter bind	1	23	0	0	na	1572779592
5320906	answer	58680484	na	na	na	na	58680537	1572787168	no	na
12315875	question	58680484	True	Python3 string to hex error in file but in terminal not	1	18	0	0	na	1572786802
7598378	answer	58483699	na	na	na	na	58615417	1572383048	no	na
12247886	question	58483699	False	Probability distribution leads to the &#39;Process finished with exit code 137 (interrupted by signal 9: SIGKILL)&#39;	1	26	0	0	na	1571651141
11974558	question	58680552	False	Error when splitting string into two variables in python	0	32	0	0	na	1572787290
10610632	answer	58676388	na	na	na	na	58676542	1572741933	no	na
5107488	answer	58676388	na	na	na	na	58680494	1572786885	no	na
5687636	question	58676388	True	Getting the columns to displays month instead of tuples when using pivot_table method	2	24	0	0	na	1572739939
10970649	question	58680470	False	I want to accept the data from user input in the form table generated dynamically	0	17	0	0	na	1572786684
10311377	answer	58679960	na	na	na	na	58680460	1572786587	no	na
